130.191.49.239	notos.sdsu.edu
130.191.49.240	beehive.sdsu.edu
130.191.49.254	sciencedmz.sdsu.edu
130.191.50.1	counseling-1.sdsu.edu
130.191.50.2	counseling-1-mac1.sdsu.edu
130.191.50.3	counseling-1-mac2.sdsu.edu
130.191.50.4	counseling-1-mac3.sdsu.edu
130.191.50.5	counseling-1-mac4.sdsu.edu
130.191.50.6	counseling-1-mac5.sdsu.edu
130.191.50.7	counseling-1-mac6.sdsu.edu
130.191.50.8	counseling-1-mac7.sdsu.edu
130.191.50.9	counseling-1-mac8.sdsu.edu
130.191.50.10	counseling-1-mac9.sdsu.edu
130.191.50.11	counseling-1-mac10.sdsu.edu
130.191.50.12	counseling-1-mac11.sdsu.edu
130.191.50.13	counseling-1-mac12.sdsu.edu
130.191.50.14	counseling-1-mac13.sdsu.edu
130.191.50.15	counseling-1-mac14.sdsu.edu
130.191.50.16	counseling-1-mac15.sdsu.edu
130.191.50.17	counseling-1-mac16.sdsu.edu
130.191.50.18	counseling-1-mac17.sdsu.edu
130.191.50.19	counseling-1-mac18.sdsu.edu
130.191.50.20	counseling-1-mac19.sdsu.edu
130.191.50.21	counseling-1-mac20.sdsu.edu
130.191.50.22	counseling-1-mac21.sdsu.edu
130.191.50.23	counseling-1-mac22.sdsu.edu
130.191.50.24	counseling-1-mac23.sdsu.edu
130.191.50.25	counseling-1-mac24.sdsu.edu
130.191.50.26	counseling-1-mac25.sdsu.edu
130.191.50.27	counseling-1-mac26.sdsu.edu
130.191.50.28	counseling-1-mac27.sdsu.edu
130.191.50.29	counseling-1-mac28.sdsu.edu
130.191.50.30	counseling-1-mac29.sdsu.edu
130.191.50.31	counseling-1-mac30.sdsu.edu
130.191.51.1	ch1cmc.sdsu.edu
130.191.51.2	ch2cmc.sdsu.edu
130.191.51.3	brocade1.sdsu.edu
130.191.51.4	brocade2.sdsu.edu
130.191.51.8	esvc5.sdsu.edu
130.191.51.9	essplunk.sdsu.edu
130.191.51.10	ch01idrac01.sdsu.edu
130.191.51.11	ch01idrac02.sdsu.edu
130.191.51.12	ch01idrac03.sdsu.edu
130.191.51.13	ch01idrac04.sdsu.edu
130.191.51.14	ch01idrac05.sdsu.edu
130.191.51.15	ch01idrac10.sdsu.edu
130.191.51.16	ch01idrac11.sdsu.edu
130.191.51.17	ch01idrac12.sdsu.edu
130.191.51.18	ch01idrac13.sdsu.edu
130.191.51.19	ch01idrac14.sdsu.edu
130.191.51.20	ch01esx02.sdsu.edu
130.191.51.21	ch01esx02v.sdsu.edu
130.191.51.22	ch01esx03.sdsu.edu
130.191.51.23	ch01esx03v.sdsu.edu
130.191.51.24	ch01esx04.sdsu.edu
130.191.51.25	ch01esx04v.sdsu.edu
130.191.51.26	ch02esx02.sdsu.edu
130.191.51.27	ch01esx05v.sdsu.edu
130.191.51.28	ch02esx03.sdsu.edu
130.191.51.29	ch01esx06v.sdsu.edu
130.191.51.30	ch02esx04.sdsu.edu
130.191.51.31	ch01esx07v.sdsu.edu
130.191.51.32	ch02esx01.sdsu.edu
130.191.51.33	ch01esx08v.sdsu.edu
130.191.51.34	ch01esx05.sdsu.edu
130.191.51.35	ch01esx09v.sdsu.edu
130.191.51.36	ch01esx10.sdsu.edu
130.191.51.37	ch01esx10v.sdsu.edu
130.191.51.38	esprtg.sdsu.edu
130.191.51.39	esveeam.sdsu.edu
130.191.51.40	eshyperv01.sdsu.edu
130.191.51.41	eshyperv02.sdsu.edu
130.191.51.42	esvc01.sdsu.edu
130.191.51.56	estegile-kvm-a.sdsu.edu
130.191.51.57	estegile-mgt-a.sdsu.edu
130.191.51.58	estegile-kvm-b.sdsu.edu
130.191.51.59	estegile-mgt-b.sdsu.edu
130.191.51.60	estegile-vip.sdsu.edu
130.191.51.61	cvmes.sdsu.edu
130.191.51.65	bigwave.sdsu.edu
130.191.51.66	northshore.sdsu.edu
130.191.51.67	beam.sdsu.edu
130.191.51.68	esms.sdsu.edu
130.191.51.69	essp.sdsu.edu
130.191.51.70	frst.sdsu.edu
130.191.51.71	frsp.sdsu.edu
130.191.51.72	esweb1.sdsu.edu
130.191.51.73	esformss.sdsu.edu
130.191.51.74	frsr.sdsu.edu
130.191.51.75	esformsd.sdsu.edu
130.191.51.76	esformsp.sdsu.edu
130.191.51.77	eswsus.sdsu.edu
130.191.51.78	estabprod.sdsu.edu
130.191.51.79	estabdev.sdsu.edu
130.191.51.80	obwebpub.sdsu.edu
130.191.51.81	esappd1.sdsu.edu
130.191.51.82	silver.sdsu.edu
130.191.51.83	esappp1.sdsu.edu
130.191.51.84	esappp2.sdsu.edu
130.191.51.85	esgw.sdsu.edu
130.191.51.86	sunspot-new.sdsu.edu
130.191.51.87	jobd.sdsu.edu
130.191.51.88	jobp.sdsu.edu
130.191.51.90	esissueprod.sdsu.edu
130.191.51.94	moonspot-new.sdsu.edu
130.191.51.95	epoch.sdsu.edu
130.191.51.96	esapps1.sdsu.edu
130.191.51.97	esapps2.sdsu.edu
130.191.51.129	hersheyapp1.sdsu.edu
130.191.51.130	red.sdsu.edu
130.191.51.131	dces1.sdsu.edu
130.191.51.132	dces2.sdsu.edu
130.191.51.133	dces3.sdsu.edu
130.191.51.134	uaselfp.sdsu.edu
130.191.51.135	uaselfd.sdsu.edu
130.191.51.136	kenai.sdsu.edu
130.191.51.138	uaselfs.sdsu.edu
130.191.51.139	jamsagp.sdsu.edu
130.191.51.140	obwebprod.sdsu.edu
130.191.51.141	obwebdev.sdsu.edu
130.191.51.142	escommback.sdsu.edu
130.191.51.143	esapexd.sdsu.edu
130.191.51.144	esapexp.sdsu.edu
130.191.51.145	esfs01.sdsu.edu
130.191.51.149	jamsagd.sdsu.edu
130.191.51.150	obpsprod.sdsu.edu
130.191.51.151	obpsdev.sdsu.edu
130.191.51.155	cocoon.sdsu.edu
130.191.51.156	outpost.sdsu.edu
130.191.51.160	esshstaff01.sdsu.edu
130.191.51.161	esshstaff02.sdsu.edu
130.191.51.165	esshpub01.sdsu.edu
130.191.51.166	esshpub02.sdsu.edu
130.191.51.170	hagrid.sdsu.edu
130.191.51.171	svn.sdsu.edu
130.191.51.172	frgrad.sdsu.edu
130.191.51.177	radium.sdsu.edu
130.191.51.195	ers-obdbdev.sdsu.edu
130.191.51.196	ers-obdbprod.sdsu.edu
130.191.51.200	ers-datalink.sdsu.edu
130.191.51.205	obfs.sdsu.edu
130.191.51.209	uabatchs.sdsu.edu
130.191.51.210	uaintp.sdsu.edu
130.191.51.211	uaintd.sdsu.edu
130.191.51.215	uabatchp.sdsu.edu
130.191.51.216	uabatchd.sdsu.edu
130.191.51.220	praca.sdsu.edu
130.191.51.221	prace.sdsu.edu
130.191.51.222	praci.sdsu.edu
130.191.51.223	rdracavip.sdsu.edu
130.191.51.224	rdracevip.sdsu.edu
130.191.51.225	pracavip.sdsu.edu
130.191.51.226	pracevip.sdsu.edu
130.191.51.227	pracivip.sdsu.edu
130.191.51.233	rdraca.sdsu.edu
130.191.51.234	rdrace.sdsu.edu
130.191.51.235	draca.sdsu.edu
130.191.51.236	drace.sdsu.edu
130.191.51.237	dracavip.sdsu.edu
130.191.51.238	dracevip.sdsu.edu
130.191.52.1	eop-1.sdsu.edu
130.191.52.2	eop-1-mac1.sdsu.edu
130.191.52.3	eop-1-mac2.sdsu.edu
130.191.52.4	eop-1-mac3.sdsu.edu
130.191.52.5	eop-1-mac4.sdsu.edu
130.191.52.6	eop-1-mac5.sdsu.edu
130.191.52.7	eop-1-mac6.sdsu.edu
130.191.52.8	eop-1-mac7.sdsu.edu
130.191.52.9	eop-1-mac8.sdsu.edu
130.191.52.10	eop-1-mac9.sdsu.edu
130.191.52.11	eop-1-mac10.sdsu.edu
130.191.52.12	eop-1-mac11.sdsu.edu
130.191.52.13	eop-1-mac12.sdsu.edu
130.191.52.14	eop-1-mac13.sdsu.edu
130.191.52.15	eop-1-mac14.sdsu.edu
130.191.52.16	eop-1-mac15.sdsu.edu
130.191.52.17	eop-1-mac16.sdsu.edu
130.191.52.18	eop-1-mac17.sdsu.edu
130.191.52.19	eop-1-mac18.sdsu.edu
130.191.52.20	eop-1-mac19.sdsu.edu
130.191.52.21	eop-1-mac20.sdsu.edu
130.191.52.22	eop-1-mac21.sdsu.edu
130.191.52.23	eop-1-mac22.sdsu.edu
130.191.52.24	eop-1-mac23.sdsu.edu
130.191.52.25	eop-1-mac24.sdsu.edu
130.191.52.26	eop-1-mac25.sdsu.edu
130.191.52.27	eop-1-mac26.sdsu.edu
130.191.52.28	eop-1-mac27.sdsu.edu
130.191.52.29	eop-1-mac28.sdsu.edu
130.191.52.30	eop-1-mac29.sdsu.edu
130.191.52.31	eop-1-mac30.sdsu.edu
130.191.52.33	eop-2.sdsu.edu
130.191.52.34	eop-2-mac1.sdsu.edu
130.191.52.35	eop-2-mac2.sdsu.edu
130.191.52.36	eop-2-mac3.sdsu.edu
130.191.52.37	eop-2-mac4.sdsu.edu
130.191.52.38	eop-2-mac5.sdsu.edu
130.191.52.39	eop-2-mac6.sdsu.edu
130.191.52.40	eop-2-mac7.sdsu.edu
130.191.52.41	eop-2-mac8.sdsu.edu
130.191.52.42	eop-2-mac9.sdsu.edu
130.191.52.43	eop-2-mac10.sdsu.edu
130.191.52.44	eop-2-mac11.sdsu.edu
130.191.52.45	eop-2-mac12.sdsu.edu
130.191.52.46	eop-2-mac13.sdsu.edu
130.191.52.47	eop-2-mac14.sdsu.edu
130.191.52.48	eop-2-mac15.sdsu.edu
130.191.52.49	eop-2-mac16.sdsu.edu
130.191.52.50	eop-2-mac17.sdsu.edu
130.191.52.51	eop-2-mac18.sdsu.edu
130.191.52.52	eop-2-mac19.sdsu.edu
130.191.52.53	eop-2-mac20.sdsu.edu
130.191.52.54	eop-2-mac21.sdsu.edu
130.191.52.55	eop-2-mac22.sdsu.edu
130.191.52.56	eop-2-mac23.sdsu.edu
130.191.52.57	eop-2-mac24.sdsu.edu
130.191.52.58	eop-2-mac25.sdsu.edu
130.191.52.59	eop-2-mac26.sdsu.edu
130.191.52.60	eop-2-mac27.sdsu.edu
130.191.52.61	eop-2-mac28.sdsu.edu
130.191.52.62	eop-2-mac29.sdsu.edu
130.191.52.63	eop-2-mac30.sdsu.edu
130.191.52.82	ebiz.sdsu.edu
130.191.52.138	mis3.sdsu.edu
130.191.53.1	oasis.sdsu.edu
130.191.53.2	kirk.sdsu.edu
130.191.53.6	faopc6.sdsu.edu
130.191.53.10	cchen.sdsu.edu
130.191.53.12	dzhao.sdsu.edu
130.191.53.14	pharoh.sdsu.edu
130.191.53.15	faopc15.sdsu.edu
130.191.53.112	picard.sdsu.edu
130.191.53.130	ofas.sdsu.edu
130.191.53.145	worf.sdsu.edu
130.191.53.190	anubis.sdsu.edu
130.191.54.20	diskcomma.sdsu.edu
130.191.54.37	monet.sdsu.edu
130.191.55.130	iicdldev.sdsu.edu
130.191.55.131	iicdl.sdsu.edu
130.191.55.132	cheducation.sdsu.edu
130.191.55.133	nerfin.sdsu.edu
130.191.55.140	zaphod.sdsu.edu
130.191.57.21	hs.sdsu.edu
130.191.57.36	shsc01.sdsu.edu
130.191.57.37	shsc02.sdsu.edu
130.191.57.46	ichart2.sdsu.edu
130.191.57.55	mail.hs.sdsu.edu
130.191.57.82	shsmail.sdsu.edu
130.191.58.32	stdnt-aff-2.sdsu.edu
130.191.58.33	stdnt-aff-2-mac1.sdsu.edu
130.191.58.34	stdnt-aff-2-mac2.sdsu.edu
130.191.58.35	stdnt-aff-2-mac3.sdsu.edu
130.191.58.36	stdnt-aff-2-mac4.sdsu.edu
130.191.58.37	stdnt-aff-2-mac5.sdsu.edu
130.191.58.38	stdnt-aff-2-mac6.sdsu.edu
130.191.58.39	stdnt-aff-2-mac7.sdsu.edu
130.191.58.40	stdnt-aff-2-mac8.sdsu.edu
130.191.58.41	stdnt-aff-2-mac9.sdsu.edu
130.191.58.42	stdnt-aff-2-mac10.sdsu.edu
130.191.58.43	stdnt-aff-2-mac11.sdsu.edu
130.191.58.44	stdnt-aff-2-mac12.sdsu.edu
130.191.58.45	stdnt-aff-2-mac13.sdsu.edu
130.191.58.46	stdnt-aff-2-mac14.sdsu.edu
130.191.58.47	stdnt-aff-2-mac15.sdsu.edu
130.191.58.48	stdnt-aff-2-mac16.sdsu.edu
130.191.58.49	stdnt-aff-2-mac17.sdsu.edu
130.191.58.50	stdnt-aff-2-mac18.sdsu.edu
130.191.58.51	stdnt-aff-2-mac19.sdsu.edu
130.191.58.52	stdnt-aff-2-mac20.sdsu.edu
130.191.58.53	stdnt-aff-2-mac21.sdsu.edu
130.191.58.54	stdnt-aff-2-mac22.sdsu.edu
130.191.58.55	stdnt-aff-2-mac23.sdsu.edu
130.191.58.56	stdnt-aff-2-mac24.sdsu.edu
130.191.58.57	stdnt-aff-2-mac25.sdsu.edu
130.191.58.58	stdnt-aff-2-mac26.sdsu.edu
130.191.58.59	stdnt-aff-2-mac27.sdsu.edu
130.191.58.60	stdnt-aff-2-mac28.sdsu.edu
130.191.58.61	stdnt-aff-2-mac29.sdsu.edu
130.191.58.62	stdnt-aff-2-mac30.sdsu.edu
130.191.59.1	stu-res-cnt.sdsu.edu
130.191.59.2	stu-res-cnt-mac1.sdsu.edu
130.191.59.3	stu-res-cnt-mac2.sdsu.edu
130.191.59.4	stu-res-cnt-mac3.sdsu.edu
130.191.59.5	stu-res-cnt-mac4.sdsu.edu
130.191.59.6	stu-res-cnt-mac5.sdsu.edu
130.191.59.7	stu-res-cnt-mac6.sdsu.edu
130.191.59.8	stu-res-cnt-mac7.sdsu.edu
130.191.59.9	stu-res-cnt-mac8.sdsu.edu
130.191.59.10	stu-res-cnt-mac9.sdsu.edu
130.191.59.11	stu-res-cnt-mac10.sdsu.edu
130.191.59.12	stu-res-cnt-mac11.sdsu.edu
130.191.59.13	stu-res-cnt-mac12.sdsu.edu
130.191.59.14	stu-res-cnt-mac13.sdsu.edu
130.191.59.15	stu-res-cnt-mac14.sdsu.edu
130.191.59.16	stu-res-cnt-mac15.sdsu.edu
130.191.59.17	stu-res-cnt-mac16.sdsu.edu
130.191.59.18	stu-res-cnt-mac17.sdsu.edu
130.191.59.19	stu-res-cnt-mac18.sdsu.edu
130.191.59.20	stu-res-cnt-mac19.sdsu.edu
130.191.59.21	stu-res-cnt-mac20.sdsu.edu
130.191.59.22	stu-res-cnt-mac21.sdsu.edu
130.191.59.23	stu-res-cnt-mac22.sdsu.edu
130.191.59.24	stu-res-cnt-mac23.sdsu.edu
130.191.59.25	stu-res-cnt-mac24.sdsu.edu
130.191.59.26	stu-res-cnt-mac25.sdsu.edu
130.191.59.27	stu-res-cnt-mac26.sdsu.edu
130.191.59.28	stu-res-cnt-mac27.sdsu.edu
130.191.59.29	stu-res-cnt-mac28.sdsu.edu
130.191.59.30	stu-res-cnt-mac29.sdsu.edu
130.191.59.31	stu-res-cnt-mac30.sdsu.edu
130.191.61.28	mistabones.sdsu.edu
130.191.61.80	lulu.sdsu.edu
130.191.63.53	kcotg.sdsu.edu
130.191.63.105	baggins.sdsu.edu
130.191.63.126	test-dir.sdsu.edu
130.191.63.142	bistest.sdsu.edu
130.191.63.153	yosemite.sdsu.edu
130.191.63.154	cooler.sdsu.edu
130.191.63.157	lschlam.sdsu.edu
130.191.63.176	karma.sdsu.edu
130.191.63.177	ghidra.sdsu.edu
130.191.63.178	godzilla.sdsu.edu
130.191.63.196	area8.sdsu.edu
130.191.63.200	mothra.sdsu.edu
130.191.63.201	gigan.sdsu.edu
130.191.65.120	windy.sdsu.edu
130.191.65.121	ls-363-pc.sdsu.edu
130.191.65.122	smart-ls248.sdsu.edu
130.191.65.123	indy.sdsu.edu
130.191.66.100	ascot.foundation.sdsu.edu
130.191.66.161	dc1.foundation.sdsu.edu
130.191.66.162	dc2.foundation.sdsu.edu
130.191.66.251	nosc.sdsu.org
130.191.68.4	zulu.sdsu.edu
130.191.68.5	nia.sdsu.edu
130.191.68.6	ujima.sdsu.edu
130.191.68.7	macal.sdsu.edu
130.191.68.8	shield.sdsu.edu
130.191.68.9	spear.sdsu.edu
130.191.68.10	lance.sdsu.edu
130.191.68.11	zion.sdsu.edu
130.191.68.14	zulu1.sdsu.edu
130.191.68.15	nia1.sdsu.edu
130.191.68.16	shona.sdsu.edu
130.191.68.18	boon.sdsu.edu
130.191.68.20	avi.sdsu.edu
130.191.68.21	mich.sdsu.edu
130.191.68.22	horn.sdsu.edu
130.191.68.25	zulu2.sdsu.edu
130.191.68.26	nia2.sdsu.edu
130.191.68.27	spear1.sdsu.edu
130.191.68.39	netman.sdsu.edu
130.191.68.41	gstockda.sdsu.edu
130.191.68.45	calpatch.sdsu.edu
130.191.68.53	shona1.sdsu.edu
130.191.68.54	quasi.sdsu.edu
130.191.68.55	rigor.sdsu.edu
130.191.68.56	anova.sdsu.edu
130.191.68.57	omega.sdsu.edu
130.191.68.58	canaan.sdsu.edu
130.191.68.59	nia3.sdsu.edu
130.191.68.60	nia4.sdsu.edu
130.191.68.61	ssg-storage.sdsu.edu
130.191.68.62	ssg-helpdesk.sdsu.edu
130.191.68.177	rapster.sdsu.edu
130.191.68.178	coolhand.sdsu.edu
130.191.68.201	imani.sdsu.edu
130.191.68.234	elmo.sdsu.edu
130.191.68.249	ssrlnts1.sdsu.edu
130.191.69.3	911.sdsu.edu
130.191.69.4	clew.sdsu.edu
130.191.69.7	supa.sdsu.edu
130.191.69.8	pep.sdsu.edu
130.191.69.10	gymnastics.sdsu.edu
130.191.69.40	dpspidfd.sdsu.edu
130.191.69.41	dpspid01.sdsu.edu
130.191.69.45	e911.sdsu.edu
130.191.69.46	sharp.sdsu.edu
130.191.69.47	sunrise.sdsu.edu
130.191.69.48	sunburst.sdsu.edu
130.191.69.49	aurora.sdsu.edu
130.191.69.50	pacifica.sdsu.edu
130.191.69.59	dawn.sdsu.edu
130.191.69.69	sgt311.sdsu.edu
130.191.69.200	rims1.sdsu.edu
130.191.69.201	rims2.sdsu.edu
130.191.71.10	surf10.sdsu.edu
130.191.71.11	surf11.sdsu.edu
130.191.71.12	surf12.sdsu.edu
130.191.71.13	surf13.sdsu.edu
130.191.71.14	surf14.sdsu.edu
130.191.71.15	surf15.sdsu.edu
130.191.71.16	surf16.sdsu.edu
130.191.71.17	surf17.sdsu.edu
130.191.71.20	surf20.sdsu.edu
130.191.71.21	surf21.sdsu.edu
130.191.71.22	surf22.sdsu.edu
130.191.71.23	surf23.sdsu.edu
130.191.71.24	surf24.sdsu.edu
130.191.71.25	surf25.sdsu.edu
130.191.71.26	surf26.sdsu.edu
130.191.71.27	surf27.sdsu.edu
130.191.71.30	surf30.sdsu.edu
130.191.71.31	surf31.sdsu.edu
130.191.71.32	surf32.sdsu.edu
130.191.71.33	surf33.sdsu.edu
130.191.71.34	surf34.sdsu.edu
130.191.71.35	surf35.sdsu.edu
130.191.71.36	surf36.sdsu.edu
130.191.71.37	surf37.sdsu.edu
130.191.71.40	surf40.sdsu.edu
130.191.71.41	surf41.sdsu.edu
130.191.71.42	surf42.sdsu.edu
130.191.71.43	surf43.sdsu.edu
130.191.71.44	surf44.sdsu.edu
130.191.71.45	surf45.sdsu.edu
130.191.71.46	surf46.sdsu.edu
130.191.71.47	surf47.sdsu.edu
130.191.71.50	surf50.sdsu.edu
130.191.71.51	surf51.sdsu.edu
130.191.71.52	surf52.sdsu.edu
130.191.71.53	surf53.sdsu.edu
130.191.71.54	surf54.sdsu.edu
130.191.71.55	surf55.sdsu.edu
130.191.71.56	surf56.sdsu.edu
130.191.71.60	surf60.sdsu.edu
130.191.71.61	surf61.sdsu.edu
130.191.71.62	surf62.sdsu.edu
130.191.71.63	surf63.sdsu.edu
130.191.71.64	surf64.sdsu.edu
130.191.71.65	surf65.sdsu.edu
130.191.71.66	surf66.sdsu.edu
130.191.71.67	surf67.sdsu.edu
130.191.71.70	surf70.sdsu.edu
130.191.71.71	surf71.sdsu.edu
130.191.71.72	surf72.sdsu.edu
130.191.71.73	surf73.sdsu.edu
130.191.71.74	surf74.sdsu.edu
130.191.71.75	surf75.sdsu.edu
130.191.71.76	surf76.sdsu.edu
130.191.71.77	surf77.sdsu.edu
130.191.71.80	surf80.sdsu.edu
130.191.71.81	surf81.sdsu.edu
130.191.71.82	surf82.sdsu.edu
130.191.71.83	surf83.sdsu.edu
130.191.71.84	surf84.sdsu.edu
130.191.71.85	surf85.sdsu.edu
130.191.71.86	surf86.sdsu.edu
130.191.71.87	surf87.sdsu.edu
130.191.71.90	surf90.sdsu.edu
130.191.71.91	surf91.sdsu.edu
130.191.71.92	surf92.sdsu.edu
130.191.71.93	surf93.sdsu.edu
130.191.71.94	surf94.sdsu.edu
130.191.73.24	choice.sdsu.edu
130.191.74.7	pipeline.sdsu.edu
130.191.74.8	piprofile.sdsu.edu
130.191.74.10	moonstone.foundation.sdsu.edu
130.191.74.26	mx-1.projects.sdsu.edu
130.191.74.28	pi.sdsu.edu
130.191.74.41	infoed.sdsu.edu
130.191.74.42	infoedialfa.sdsu.edu
130.191.74.43	infoeditest.sdsu.edu
130.191.74.48	infoedwebtest.sdsu.edu
130.191.74.50	banner.foundation.sdsu.edu
130.191.74.60	sdf-orcaview.foundation.sdsu.edu
130.191.74.134	iemm.sdsu.edu
130.191.74.140	help.foundation.sdsu.edu
130.191.74.141	era.foundation.sdsu.edu
130.191.74.144	rtc.sdsu.edu
130.191.74.196	selfservice.foundation.sdsu.edu
130.191.74.197	filex.foundation.sdsu.edu
130.191.74.206	support.foundation.sdsu.edu
130.191.74.217	apps.foundation.sdsu.edu
130.191.74.220	filer.foundation.sdsu.edu
130.191.74.222	access.foundation.sdsu.edu
130.191.75.2	harold.sdsu.edu
130.191.75.5	as-domain.sdsu.edu
130.191.75.53	asmail.sdsu.edu
130.191.75.207	encoder.sdsu.edu
130.191.75.221	titanic.sdsu.edu
130.191.76.34	dewey.sdsu.edu
130.191.77.5	membership.sdsu.edu
130.191.77.18	protrack.sdsu.edu
130.191.77.20	gonzo.sdsu.edu
130.191.77.21	rizzo.sdsu.edu
130.191.77.22	fozzy.sdsu.edu
130.191.77.91	gor.sdsu.edu
130.191.77.120	mrrogers.sdsu.edu
130.191.77.125	ozonee.sdsu.edu
130.191.77.156	ramsey.sdsu.edu
130.191.77.158	kpbseditnet.sdsu.edu
130.191.77.212	bruce-r.sdsu.edu
130.191.78.2	aztecws.sdsu.edu
130.191.78.7	meet.sdsu.edu
130.191.78.8	aztecsan.sdsu.edu
130.191.78.10	azteckx.sdsu.edu
130.191.78.12	azshiraz.sdsu.edu
130.191.78.20	aztecsplunk.sdsu.edu
130.191.78.21	aztecvcenter.sdsu.edu
130.191.78.32	fmpsrvr.sdsu.edu
130.191.78.39	azgateway.sdsu.edu
130.191.78.42	ex2010.sdsu.edu
130.191.78.43	barracuda.sdsu.edu
130.191.78.44	darth.sdsu.edu
130.191.78.45	fred.sdsu.edu
130.191.78.46	fms.sdsu.edu
130.191.78.58	aztecapi.sdsu.edu
130.191.78.59	aztecdb.sdsu.edu
130.191.78.60	fara.sdsu.edu
130.191.78.65	kronostest.aztecshops.com.sdsu.edu
130.191.78.70	image.sdsu.edu
130.191.78.80	azteccms.sdsu.edu
130.191.78.86	aztecsan2.sdsu.edu
130.191.78.98	aztecshare.sdsu.edu
130.191.78.99	aztecbackup.sdsu.edu
130.191.78.100	az.sdsu.edu
130.191.78.130	203-SYSTECH1.sdsu.edu
130.191.78.135	jahan.sdsu.edu
130.191.78.138	houdini.sdsu.edu
130.191.78.141	cora.sdsu.edu
130.191.78.231	customized.sdsu.edu
130.191.78.240	buffy.sdsu.edu
130.191.78.248	ascs.sdsu.edu
130.191.79.1	lheath.sdsu.edu
130.191.81.2	skippypoo.sdsu.edu
130.191.81.11	wireshark.sdsu.edu
130.191.81.21	seeker.sdsu.edu
130.191.81.53	lapaz.sdsu.edu
130.191.81.69	bones.sdsu.edu
130.191.86.139	ilon-physics.sdsu.edu
130.191.87.1	chapultepecfp2.sdsu.edu
130.191.87.2	tenochcafp2.sdsu.edu
130.191.87.3	cuicacallifp2.sdsu.edu
130.191.87.4	zurafp2.sdsu.edu
130.191.87.5	olmecafp2.sdsu.edu
130.191.87.6	mayafp2.sdsu.edu
130.191.87.7	villaalvaradofp2.sdsu.edu
130.191.88.10	shine.sdsu.edu
130.191.88.13	shsdmz.sdsu.edu
130.191.88.16	shswebmail.sdsu.edu
130.191.88.81	healtheconnect.sdsu.edu
130.191.89.2	csstest.sdsu.edu
130.191.93.65	pipeline1.acel.sdsu.edu
130.191.93.69	acel.sdsu.edu
130.191.93.70	edwards.sdsu.edu
130.191.93.71	dinsdaleseq.sdsu.edu
130.191.93.72	segall-lab.sdsu.edu
130.191.93.73	luquelab.sdsu.edu
130.191.93.74	edwards-data.sdsu.edu
130.191.93.75	planaria.sdsu.edu
130.191.93.76	phantome.sdsu.edu
130.191.93.77	vdm.sdsu.edu
130.191.93.88	coral.sdsu.edu
130.191.93.89	harvester.sdsu.edu
130.191.96.10	ivcmcv.sdsu.edu
130.191.96.220	ivcupdates.sdsu.edu
130.191.96.227	ccbres1.sdsu.edu
130.191.96.242	jaic.sdsu.edu
130.191.97.45	owaivcampus.sdsu.edu
130.191.97.63	ivc-1.sdsu.edu
130.191.97.64	ivc-1-mac1.sdsu.edu
130.191.97.65	ivc-1-mac2.sdsu.edu
130.191.97.66	ivc-1-mac3.sdsu.edu
130.191.97.67	ivc-1-mac4.sdsu.edu
130.191.97.68	ivc-1-mac5.sdsu.edu
130.191.97.69	ivc-1-mac6.sdsu.edu
130.191.97.70	ivc-1-mac7.sdsu.edu
130.191.97.71	ivc-1-mac8.sdsu.edu
130.191.97.72	ivc-1-mac9.sdsu.edu
130.191.97.73	ivc-1-mac10.sdsu.edu
130.191.97.74	ivc-1-mac11.sdsu.edu
130.191.97.75	ivc-1-mac12.sdsu.edu
130.191.97.76	ivc-1-mac13.sdsu.edu
130.191.97.77	ivc-1-mac14.sdsu.edu
130.191.97.78	ivc-1-mac15.sdsu.edu
130.191.97.79	ivc-1-mac16.sdsu.edu
130.191.97.80	ivc-1-mac17.sdsu.edu
130.191.97.81	ivc-1-mac18.sdsu.edu
130.191.97.82	ivc-1-mac19.sdsu.edu
130.191.97.83	ivc-1-mac20.sdsu.edu
130.191.97.84	ivc-1-mac21.sdsu.edu
130.191.97.85	ivc-1-mac22.sdsu.edu
130.191.97.86	ivc-1-mac23.sdsu.edu
130.191.97.87	ivc-1-mac24.sdsu.edu
130.191.97.88	ivc-1-mac25.sdsu.edu
130.191.97.89	ivc-1-mac26.sdsu.edu
130.191.97.90	ivc-1-mac27.sdsu.edu
130.191.97.91	ivc-1-mac28.sdsu.edu
130.191.97.92	ivc-1-mac29.sdsu.edu
130.191.97.93	ivc-1-mac30.sdsu.edu
130.191.97.152	imperial.sdsu.edu
130.191.97.171	sdsuivc.sdsu.edu
130.191.97.215	assist1.sdsu.edu
130.191.97.228	teched.sdsu.edu
130.191.98.126	arielivc.sdsu.edu
130.191.98.249	adminivc.sdsu.edu
130.191.98.250	dd2.lib.sdsu.edu
130.191.100.71	oldshadow.sdsu.edu
130.191.102.1	huntley-geo.sdsu.edu
130.191.102.2	marshall-geo.sdsu.edu
130.191.102.3	mwalawender.sdsu.edu
130.191.102.4	kbertine.sdsu.edu
130.191.102.5	pabbott.sdsu.edu
130.191.102.6	gjiracek.sdsu.edu
130.191.102.7	gastil.sdsu.edu
130.191.102.55	chec-tessa.sdsu.edu
130.191.102.56	chec-mike.sdsu.edu
130.191.102.107	avpaa-nb02.sdsu.edu
130.191.102.111	avpaa01.sdsu.edu
130.191.102.112	avpaa02.sdsu.edu
130.191.102.113	avpaa03.sdsu.edu
130.191.102.114	avpaa04.sdsu.edu
